,date,name,title,description,link
194,26/08/2020 , [CARTHAGE CEMENT],Veuillez télécharger la présentation relative à la communication financière du 25/08/2020,,http://www.bnacapitaux.com.tn/publications/news/720001_21082020-1.pdf
195,25/08/2020 , [TUNIS RE],Etats financiers individuels intermédiaires arrêtés au 30/06/2020,"A fin juin 2020, le réassureur national a affiché un bénéfice net de 10,4MD en progression de 70,1% par rapport à la même période de 2019.",http://www.bnacapitaux.com.tn/publications/news/720001_21082020-1.pdf
196,11/09/2020 , [SFBT],"AGO/AGE pour le mardi 24 novembre 2020, à 9H à l'hôtel Le Palace Gammarth - Les côtes de Carthage - GAMMARTH (salle Sérail) le 24/11/2020","L'AGE statuera sur l'absorption de la Compagnie de Fabrication et de Développement des Boissons ""C.F.D.B."" L'AGO, quant à elle, statuera sur la nomination de deux administrateurs",http://www.bnacapitaux.com.tn/publications/news/759001_21082020-1.pdf
197,21/09/2020 , [CARTHAGE CEMENT],Report de la date limite du dépôt du dossier de manifestation d’intérêt,"Prévu initialement pour le 25 septembre courant, le deadline pour la manifestation d’intérêt pour l’acquisition d’un bloc majoritaire dans le capital de la société Carthage Cement a été reporté au 4 décembre 2020 à 17h00......",http://www.bnacapitaux.com.tn/publications/news/772001_19082020-1.pdf
198,25/08/2020 , [CARTHAGE CEMENT],Suspension de la cotation des titres,"A la demande du Conseil du Marché Financier, dans le cadre de la communication financière de la société CARTHAGE CEMENT qui sera tenue le mardi 25 août 2020, La cotation des titres « CARTHAGE CEMENT » sera suspendue durant la séance de Bourse du mardi 25 août 2020 et reprendra à partir du mercredi 26 août 2020.",http://www.bnacapitaux.com.tn/publications/news/110025_1109202017450.pdf
199,24/08/2020 , [AMS],Report de la date de reprise de l'activité pour le 14/09/2020,"La société les Ateliers Mécaniques du Sahel « AMS » porte à la connaissance de ses actionnaires et le grand public que la date de reprise d’activité, annoncée par le communiqué en date du 12août 2020 et prévue initialement pour le 24 août 2020 a été reportée au lundi 14 septembre 2020. Ce report intervient suite au retard accusé dans le dédouanement des marchandises au port, indispensable pour garantir la réactivation du cycle d’exploitation, ainsi qu’à des problèmes logistiques au niveau de l’acheminement des matières premières dont une grande partie liée aux conséquences du COVID-19. La Direction Générale de la société n’a ménagé aucun effort pour assurer la reprise à la date antérieurement annoncée et continue à entreprendre les actions nécessaires pour garantir la reprise prochaine et imminente des activités de la société et ce dans les meilleures conditions possibles. La Direction Générale ne manquera pas d’informer ses actionnaires et le grand public de toutes nouvelles relatives à la reprise d’activité.",http://www.bnacapitaux.com.tn/publications/news/740001_21092020-1.docx
200,21/08/2020 , [WIFACK INT BANK],Franchissement à la baisse du seuil de 5%.,"La société MEDIMIX a déclaré avoir franchi à la baisse, le 11 août 2020, le seuil de 5% du capital de WIB suite à la cession de en bourse de 663 255 actions et droits de vote.",http://www.bnacapitaux.com.tn/publications/news/765001_19082020-1.pdf
201,21/08/2020 , [WIFACK INT BANK],Franchissement à la hausse du seuil de 20%.,"Mr.BEN AYED MOHAMED HEDI a déclaré avoir franchi à la hausse, le 11 août 2020, le seuil de 6,84% du capital de WIB suite à l'acquisition de 664 810 actions et droits de vote.Le nombre et le pourcentage d’actions et de droits de vote détenus après le franchissement du seuil a été porté respectivement à 6 000 337 actions et 20,001%.",http://www.bnacapitaux.com.tn/publications/news/140070_19082020-1.pdf
202,21/08/2020 , [CELLCOM],Etats financiers semestriels au 30/06/2019,"La société Cellcom a réalisé un résultat net déficitaire au 30 juin 2020 à 3,753MD contre un déficit de 1,771MD pour la même période en 2019.",http://www.bnacapitaux.com.tn/publications/news/140070_19082020-1.pdf
203,19/08/2020 , [UNIMED],Franchissement à la baisse du seuil de 5%.,"SQM FRONTIER AFRICA MASTER FUND LTD a déclaré avoir franchi à la baisse, le 14 août 2020, le seuil de 6,84% du capital de la société UNIMED suite à la cession de en bourse de 2 191 581 actions et droits de vote.",http://www.bnacapitaux.com.tn/publications/news/772001_19082020-1.pdf
204,11/09/2020 , [SFBT],"AGO/AGE pour le mardi 24 novembre 2020, à 9H à l'hôtel Le Palace Gammarth - Les côtes de Carthage - GAMMARTH (salle Sérail) le 24/11/2020","L'AGE statuera sur l'absorption de la Compagnie de Fabrication et de Développement des Boissons ""C.F.D.B."" L'AGO, quant à elle, statuera sur la nomination de deux administrateurs",http://www.bnacapitaux.com.tn/publications/news/772001_19082020-1.pdf
205,21/09/2020 , [CARTHAGE CEMENT],Report de la date limite du dépôt du dossier de manifestation d’intérêt,"Prévu initialement pour le 25 septembre courant, le deadline pour la manifestation d’intérêt pour l’acquisition d’un bloc majoritaire dans le capital de la société Carthage Cement a été reporté au 4 décembre 2020 à 17h00......",http://www.bnacapitaux.com.tn/publications/news/110025_1109202017450.pdf
206,19/08/2020 , [CARTHAGE CEMENT],Communication financière pour le Mardi 25 Août 2020 à 12h30 au siège de la BVMT.,"Cette communication sera animée par Monsieur Adel GRAR, président du conseil d’administration et Monsieur Brahim SANAA Directeur Général de CARTHAGE CEMENT et portera sur les réalisations de la société des sept premiers mois 2020, et l’avancement du processus de cession du bloc de 58,2% du capital.",http://www.bnacapitaux.com.tn/publications/news/740001_21092020-1.docx
207,19/08/2020 , [TAWASOL GP HOLDING],Indicateurs d'activité trimestriels au 30/06/2020,"Les revenus consolidés de Tawasol Groupe Holding au 30 Juin 2020 sont de 23,403MD contre 52,051MD réalisés au cours de la même période en 2019, enregistrant ainsi une décroissance de 55%.",http://www.bnacapitaux.com.tn/publications/news/other_17082020-1.pdf
208,19/08/2020 , [SPDIT - SICAF],Appel à candidature pour l’élection d’un représentant des actionnaires minoritaires au sein du Conseil d’Administration de la société,"La SPDIT invite, ses actionnaires à participer à l'appel à candidature pour l’élection d’un représentant des actionnaires minoritaires au sein de son Conseil d’Administration.Le candidat éligible à ce poste doit déposée contre décharge au bureau d'ordre du siège social au plus tard le 11 Septembre 2020, soit transmise par écrit recommandé avec accusé de réception au siège social de la société sis au 5, Boulevard Béji Caid Essebsi(ex Boulevard de la Terre–Centre Urbain Nord –1082 TUNIS au plus tard le 11 Septembre 2020.",http://www.bnacapitaux.com.tn/publications/news/other_1708202017359.pdf
209,19/08/2020 , [SPDIT - SICAF],Appel à candidature pour la désignation de deux Administrateurs indépendants devant siéger au Conseil d'Administration de la société,"La SPDIT lance un appel à candidature pour la désignation de deux Administrateurs indépendants devant siéger à son Conseil d'Administration. déposée contre décharge au bureau d'ordre du siège social au plus tard le 11 Septembre 2020, soit transmise par écrit recommandé avec accusé de réception au siège social de la société sis au 5, Boulevard Béji Caid Essebsi(ex Boulevard de la Terre–Centre Urbain Nord –1082 TUNIS au plus tard le 11 Septembre 2020.",http://www.bnacapitaux.com.tn/publications/news/755001_14082020-1.pdf
210,19/08/2020 , [UNIMED],"Franchissement à la Hausse des seuils de 66,6%","Mr Ridha CHARFEDDINE qui détenait 63,26% du capital de la société UNIMED, a déclaré avoir franchi à la hausse, le 14 août 2020, le seuil de 66,6% du capital suite à l’acquisition en bourse de 2 157 380 actions et droits de vote, représentant 6,74% du capital de la société.Le pourcentage d’actions et de droits de vote détenus après le franchissement du seuil a été porté à 70%.",http://www.bnacapitaux.com.tn/publications/news/740001_14082020-1.pdf
211,19/08/2020 , [UNIMED],Déclaration des opérations significatives,"Premium Holding a renforcé sa position dans le capital de la société UNIMED par l'acquisition de 2 157 380 titres en bourse du 14/08/2020 pour un montant de 18 337 730,000D.",http://www.bnacapitaux.com.tn/publications/news/750001_14082020-1.pdf
212,11/09/2020 , [SFBT],"AGO/AGE pour le mardi 24 novembre 2020, à 9H à l'hôtel Le Palace Gammarth - Les côtes de Carthage - GAMMARTH (salle Sérail) le 24/11/2020","L'AGE statuera sur l'absorption de la Compagnie de Fabrication et de Développement des Boissons ""C.F.D.B."" L'AGO, quant à elle, statuera sur la nomination de deux administrateurs",http://www.bnacapitaux.com.tn/publications/news/150085_14082020-1.pdf
213,21/09/2020 , [CARTHAGE CEMENT],Report de la date limite du dépôt du dossier de manifestation d’intérêt,"Prévu initialement pour le 25 septembre courant, le deadline pour la manifestation d’intérêt pour l’acquisition d’un bloc majoritaire dans le capital de la société Carthage Cement a été reporté au 4 décembre 2020 à 17h00......",http://www.bnacapitaux.com.tn/publications/news/110025_1109202017450.pdf
214,17/08/2020 , [BVMT],Communiqué,"La Bourse informe les intermédiaires en bourse et le public, qu’à l’exception du jour de l’an de l’Hégire, qui sera annoncé par le Mufti de la république, tous les autres jours de la semaine du 17 au 21 aout 2020 seront des jours ouvrables de bourse.",http://www.bnacapitaux.com.tn/publications/news/740001_21092020-1.docx
215,17/08/2020 , [Participation Etrangere],Situation du 07 au 14/08/2020,"Un flux vendeur sur les titres UNIMED de 2 191 581 titres ramenant le taux de participation des étrangers dans le capital de la société à 1,85% contre 8,69% la semaine dernière.",http://www.bnacapitaux.com.tn/publications/news/340005_12082020-1.pdf
216,14/08/2020 , [CITY CARS],Information post AGO & AGE du 21/07/2020,,http://www.bnacapitaux.com.tn/publications/news/730001_12082020-1.htm
217,14/08/2020 , [CARTHAGE CEMENT],Etats financiers annuels au 31/12/2019,La société vient de publier ses états financiers de l'année 2019 qui affichent un résultat net déficitaire de 51 310mD contre un déficit de 75 986mD une année auparavant.,http://www.bnacapitaux.com.tn/publications/news/740001_12082020-1.pdf
218,14/08/2020 , [AETECH],Indicateurs d'activité trimestriels au 30/06/2020,"Au terme des six premiers mois de 2020, AeTECH a vu son chiffre d'affaires diminuer de 24% par rapport à la même période en 2019, pour s'établir à 2377mD et ce suite à l'arrêt du travail pendant la période de confinement.",http://www.bnacapitaux.com.tn/publications/news/735001_11082020-1.pdf
219,14/08/2020 , [AMS],Reprise de l'activité confirmée pour le lundi 24/08/2020.,Les Ateliers Mécaniques du Sahel «AMS» porte à la connaissance de ses actionnaires et le grand public que la reprise de son activité est confirmée pour le Lundi 24/08/2020.,http://www.bnacapitaux.com.tn/publications/news/110025_1108202017346.pdf
220,11/09/2020 , [SFBT],"AGO/AGE pour le mardi 24 novembre 2020, à 9H à l'hôtel Le Palace Gammarth - Les côtes de Carthage - GAMMARTH (salle Sérail) le 24/11/2020","L'AGE statuera sur l'absorption de la Compagnie de Fabrication et de Développement des Boissons ""C.F.D.B."" L'AGO, quant à elle, statuera sur la nomination de deux administrateurs",http://www.bnacapitaux.com.tn/publications/news/120040_11082020-1.pdf
221,21/09/2020 , [CARTHAGE CEMENT],Report de la date limite du dépôt du dossier de manifestation d’intérêt,"Prévu initialement pour le 25 septembre courant, le deadline pour la manifestation d’intérêt pour l’acquisition d’un bloc majoritaire dans le capital de la société Carthage Cement a été reporté au 4 décembre 2020 à 17h00......",http://www.bnacapitaux.com.tn/publications/news/110025_1109202017450.pdf
222,12/08/2020 , [AMEN BANK],"Emission d'un Emprunt obligataire sans recours à l' appel publique à l'épargne ""Amen Bank subordonné 2020-2""",Le montant nominal du présent emprunt est fixé à 20MD divisé en 200 000 obligations de 100D de nominal susceptible d'être portée à 40MD.La période de souscription s'étale du 21/07 au plus tard le 23/09/2020.,http://www.bnacapitaux.com.tn/publications/news/740001_21092020-1.docx
223,12/08/2020 , [ARTES],AGO pour le mardi 18 Aout 2020 à 09h00 à l’hôtel Regency-Gammarth avec la possibilité de participer en visioconférence,"La société AUTOMOBILE RESEAU TUNISIEN ET SERVICES «ARTES », tiendra son Assemblée Générale Ordinaire prévue pour le mardi 18 Aout 2020 à (9H00) au Régency Hotel Gammart, avec la possibilité de participer en visioconférence et ce afin de se conformer à la conjoncture actuelle de l’Etat Tunisien qui continu à lutter contre la pandémie du Covid-19.",http://www.bnacapitaux.com.tn/publications/news/658001_11082020-1.pdf
224,12/08/2020 , [CARTHAGE CEMENT],AGO&AGE pour le vendredi 28 Aout 2020 à l’hôtel ACROPOLE sis aux Berges du LAC I-Tunis,"Les actionnaires de la société CARTHAGE CEMENT sont convoqués en Assemblée Générale Ordinaire et Extraordinaire, le vendredi 28 Aout 2020 à l’hôtel ACROPOLE sis aux Berges du LAC I-Tunis à l'effet de délibérer sur les états financiers arrêtés au 31/12/2019 et de modifier les statuts de la société.",http://www.bnacapitaux.com.tn/publications/news/260095_10082020-1.pdf
225,11/08/2020 , [CIMENTS DE BIZERTE],Information post AGO du 14/07/2020,,http://www.bnacapitaux.com.tn/publications/news/762001_10082020-1.pdf
226,11/08/2020 , [SFBT],Assemblée Générale Spéciale pour le lundi 7 septembre 2020 à 9h00 au siège social de la société,"Les actionnaires de la SFBT qui détiennent individuellement au plus 0,5% du capital de la société, pour les personnes physiques, et au plus 5% du capital de la société, pour les institutionnels, sont convoqués en assemblée spéciale pour le lundi 7 septembre 2020 à 9 H.00 au siège social de la société sis au 5, boulevard Mohamed El Béji Caïd Essebsi (ex boulevard de la terre) -Centre urbain nord -1082 Tunis à l'effet de délibérer sur l'élection de l'Administrateur représentant les actionnaires minoritaires au Conseil d'Administration.",http://www.bnacapitaux.com.tn/publications/news/729001_10082020-1.pdf
227,11/08/2020 , [TUNISAIR],Indicateurs d'activité trimestriels au 30/06/2020,"Une baisse des revenus de transport au 30/06/2020 de 63,6% à 282,034MD en raison de la chute du nombre de passagers transportés de 64,7% due à la crise du COVID 19.",http://www.bnacapitaux.com.tn/publications/news/664001_10082020-1.pdf
228,11/09/2020 , [SFBT],"AGO/AGE pour le mardi 24 novembre 2020, à 9H à l'hôtel Le Palace Gammarth - Les côtes de Carthage - GAMMARTH (salle Sérail) le 24/11/2020","L'AGE statuera sur l'absorption de la Compagnie de Fabrication et de Développement des Boissons ""C.F.D.B."" L'AGO, quant à elle, statuera sur la nomination de deux administrateurs",http://www.bnacapitaux.com.tn/publications/news/727001_05082020-1.pdf
229,21/09/2020 , [CARTHAGE CEMENT],Report de la date limite du dépôt du dossier de manifestation d’intérêt,"Prévu initialement pour le 25 septembre courant, le deadline pour la manifestation d’intérêt pour l’acquisition d’un bloc majoritaire dans le capital de la société Carthage Cement a été reporté au 4 décembre 2020 à 17h00......",http://www.bnacapitaux.com.tn/publications/news/110025_1109202017450.pdf
230,11/08/2020 , [SOTUMAG],Etats financiers annuels au 31/12/2019,"Les états financiers de la société SOTUMAG tels que arrêtes au 31 décembre 2019 font état d’un résultat net bénéficiaire de 4,705MD en nette progression de 47,7% contre un résultat bénéficiaire de 3,186MD une année auparavant.",http://www.bnacapitaux.com.tn/publications/news/740001_21092020-1.docx
231,10/08/2020 , [STB],Indicateurs d'activité trimestriels au 30/06/2020,"Le produit net bancaire s’est replié de 2,7% comparativement à fin juin 2019 pour se situer à 272,9MD.",http://www.bnacapitaux.com.tn/publications/news/770001_05082020-1.pdf
232,10/08/2020 , [MPBS],Augmentation de capital annoncée,"La société Manufacture de Panneaux Bois du Sud «MPBS» porte à la connaissance de ses actionnaires et du public que son Assemblée Générale Extraordinaire, réunie le 11 juillet 2020, a décidé d’augmenter le capital social de la société d’un montant de 1 148 270DT par incorporation d’une partie des résultats reportés provenant des exercices 2014 et ultérieurs, et ce, par l’émission de 574 135 actions nouvelles gratuites d’une valeur nominale de 2DT chacune, à attribuer aux anciens actionnaires et aux cessionnaires de droits d’attribution en bourse à raison d’une (01) action nouvelle gratuite pour 17 actions anciennes, avec entrée en jouissance au 1er janvier 2020......",http://www.bnacapitaux.com.tn/publications/news/190060_05082020-1.pdf
233,10/08/2020 , [SOPAT],Augmentation de capital réalisée,"La Société de Production Agricole Téboulba -SOPAT- informe ses actionnaires et le public que l’augmentation de son capital en numéraire d’un montant de 10 000 000 dinars, réservée aux sociétés « MEDIGRAIN », « S.T.P.A », « G.M.C », « Pâtes Warda », « A.C.N » », « C.D.S » », « G.S.S » et « Unagro », telle que décidée par l’AGE du 3 mars 2020 (objet de la notice d’information parue au Bulletin Officiel n°6113 en date du 28 mai 2020), a été réalisée et ce, par l",http://www.bnacapitaux.com.tn/publications/news/653001_04082020-1.pdf
234,10/08/2020 , [STEQ],Etats financiers annuels au 31/12/2019,"L'année 2019 s'est soldé par un résultat bénéficiaire de 2,199MD en hausse de 113% par rapport à l'année 2018.",http://www.bnacapitaux.com.tn/publications/news/769001_04082020-1.pdf
235,05/08/2020 , [TPR],information post AGO du 21/07/2020,,http://www.bnacapitaux.com.tn/publications/news/310060_04082020-1.pdf
236,11/09/2020 , [SFBT],"AGO/AGE pour le mardi 24 novembre 2020, à 9H à l'hôtel Le Palace Gammarth - Les côtes de Carthage - GAMMARTH (salle Sérail) le 24/11/2020","L'AGE statuera sur l'absorption de la Compagnie de Fabrication et de Développement des Boissons ""C.F.D.B."" L'AGO, quant à elle, statuera sur la nomination de deux administrateurs",http://www.bnacapitaux.com.tn/publications/news/110025_1109202017450.pdf
237,21/09/2020 , [CARTHAGE CEMENT],Report de la date limite du dépôt du dossier de manifestation d’intérêt,"Prévu initialement pour le 25 septembre courant, le deadline pour la manifestation d’intérêt pour l’acquisition d’un bloc majoritaire dans le capital de la société Carthage Cement a été reporté au 4 décembre 2020 à 17h00......",http://www.bnacapitaux.com.tn/publications/news/740001_21092020-1.docx
238,05/08/2020 , [SOTUMAG],"AGO pour le mercredi 2 Septembre à 10h, au siège de la société.","La société SOTUMAG convoque une AGO pur le Mercredi 2 Septembre, à son siège Route de Naassene Bir Kasaa Ben arous.",http://www.bnacapitaux.com.tn/publications/news/667001_03082020-1.pdf
239,05/08/2020 , [OFFICEPLAST],Indicateurs d'activité trimestriels au 30/06/2020,"La société affiche au terme de cette première moitié de 2020, une baisse du chiffre d'affaires de 15% à 10,5MD contre 12,3MD en 2019.L'endettement de la société s'est accru de 28,4% à 14,1MD, essentiellement suite à une importante vague d'impayés suite à la crise du COVID-19.",http://www.bnacapitaux.com.tn/publications/news/160015_03082020-1.pdf
240,05/08/2020 , [BH],Indicateurs d'activité trimestriels au 30/06/2020,"La BH voit son PNB baisser de 2% à 220,5MD contre 225MD en 2019 sur le premier semestre. La marge sur intérêts de la banque s'est appréciée de 6% à 120MD, contre une baisse de 13% de la marge sur commissions à 43MD et -8% pour les revenus du portefeuille qui se sont établi à 57.2MD.",http://www.bnacapitaux.com.tn/publications/news/180045_03082020-1.pdf
241,04/08/2020 , [SOTETEL],Indicateurs d'activité trimestriels au 30/06/2020,"La SOTETEL a subi à l'instar des opérateurs dont l'activité n'est pas considérée comme essentielle lors du confinement, d'un quasi arrêt. La reprise se fait graduellement, mais la première moitié de 2020 affiche déjà une baisse du chiffre d'affaires de 42,2% à 13,3MD par rapport à la même période en 2019.",
242,04/08/2020 , [UADH],Indicateurs d'activité trimestriels au 30/06/2020,"Les revenus du groupe UADH à fin juin 2020 se sont établis à 85,6MD contre 132,3MD par rapport à la même période de l’année 2019. L'année 2020 s'annonce difficile pour le groupe, sur tous les plans.",http://www.bnacapitaux.com.tn/publications/news/390010_29072020-1.pdf
243,04/08/2020 , [BNA],Indicateurs d'activité trimestriels au 30/06/2020,"La BNA a ffiche au terme de ce premier semestre 2020 une nette progression de son PNB (+2,3%) à 312,8MD contre 305,9MD pour la même période en 2019. La banque affiche une baisse des frais du personnel de 2,7% en cette première moitié de 2020, par rapport à la même période une année auparavant. L'encours des dépôts s'est apprécié de 7,1% et le portefeuille d'investissement a augmenté de 10,1% à 1 726MD.",http://www.bnacapitaux.com.tn/publications/news/110025_1109202017450.pdf
244,11/09/2020 , [SFBT],"AGO/AGE pour le mardi 24 novembre 2020, à 9H à l'hôtel Le Palace Gammarth - Les côtes de Carthage - GAMMARTH (salle Sérail) le 24/11/2020","L'AGE statuera sur l'absorption de la Compagnie de Fabrication et de Développement des Boissons ""C.F.D.B."" L'AGO, quant à elle, statuera sur la nomination de deux administrateurs",http://www.bnacapitaux.com.tn/publications/news/740001_21092020-1.docx
245,21/09/2020 , [CARTHAGE CEMENT],Report de la date limite du dépôt du dossier de manifestation d’intérêt,"Prévu initialement pour le 25 septembre courant, le deadline pour la manifestation d’intérêt pour l’acquisition d’un bloc majoritaire dans le capital de la société Carthage Cement a été reporté au 4 décembre 2020 à 17h00......",http://www.bnacapitaux.com.tn/publications/news/749001_28072020-1.pdf
246,03/08/2020 , [SIPHAT],Indicateurs d'activité trimestriels au 30/06/2020,"La société SIPHAT termine le premier semestre 2020, avec une baisse considérable de son chiffre d'affaires, qui s'est établi à 7,46MD contre 12,9MD en 2019, soit une baisse de 42%.",http://www.bnacapitaux.com.tn/publications/news/other_28072020-1.pdf
247,03/08/2020 , [ATTIJARI BANK],Indicateurs d'activité trimestriels au 30/06/2020,"ATTIJARI BANK affiche au terme de ce premier semestre 2020, une progression de 3,74% au niveau de son PNB qui a atteint 244,7MD contre 236MD pour la même période en 2019.",http://www.bnacapitaux.com.tn/publications/news/other_27072020-1.pdf
248,03/08/2020 , [BIAT],Indicateurs d'activité trimestriels au 30/06/2020,"AU terme du premier semestre de l'année 2020, l' BIAT affiche un PNB de l'ordre de 466,3MD en progression de 2,93% par rapport à la même période en 2019 (453MD).",http://www.bnacapitaux.com.tn/publications/news/678001_27072020-1.pdf
249,30/07/2020 , [SOTUVER],"Distribution d'un dividende de 0,150D par action à partir du 09/10/2020","La Société Tunisienne de Verreries (SOTUVER) porte à la connaissance de ses Actionnaires qu’en vertu de la septième résolution de l’Assemblée Générale Ordinaire tenue le 23 juillet 2020, les dividendes relatifs à l’exercice 2019 sont fixés à cent cinquante millimes (0,150 dinar) par action, soit 15% du nominal. Conformément aux stipulations de cette résolution, les dividendes seront payés à partir du 9 Octobre 2020.",http://www.bnacapitaux.com.tn/publications/news/410020_27072020-1.pdf
250,30/07/2020 , [BCT],La BCT a décidé de maintenir inchangé le taux d’intérêt directeur de la Banque Centrale de Tunisie,"Le Conseil a tenu sa réunion périodique le 29 juillet 2020 et a passé en revue les points inscrits dans son ordre du jour. Il a pris connaissance des évolutions récentes sur les plans économique, monétaire et financier, notamment la dernière mise à jour des prévisions de la croissance économique qui devrait connaître une forte contraction de l’ordre de 6,5%, durant l’année en cours, en relation avec la baisse de l’activité dans la plupart des secteurs, en particulier les industries exportatrices ainsi que le tourisme et le transport et, à un moindre degré, les industries non-manufacturières.",http://www.bnacapitaux.com.tn/publications/news/320075_27072020-1.pdf
251,29/07/2020 , [UIB],Déclaration des opérations significatives,"La Société Tunisienne d’Investissement a allégé sa position dans le capital de l'UIB suite à la cession de 250 000 titres au cours de 17,100D d'un montant de 4 275 000D.",http://www.bnacapitaux.com.tn/publications/news/110025_1109202017450.pdf
252,11/09/2020 , [SFBT],"AGO/AGE pour le mardi 24 novembre 2020, à 9H à l'hôtel Le Palace Gammarth - Les côtes de Carthage - GAMMARTH (salle Sérail) le 24/11/2020","L'AGE statuera sur l'absorption de la Compagnie de Fabrication et de Développement des Boissons ""C.F.D.B."" L'AGO, quant à elle, statuera sur la nomination de deux administrateurs",http://www.bnacapitaux.com.tn/publications/news/740001_21092020-1.docx
253,21/09/2020 , [CARTHAGE CEMENT],Report de la date limite du dépôt du dossier de manifestation d’intérêt,"Prévu initialement pour le 25 septembre courant, le deadline pour la manifestation d’intérêt pour l’acquisition d’un bloc majoritaire dans le capital de la société Carthage Cement a été reporté au 4 décembre 2020 à 17h00......",http://www.bnacapitaux.com.tn/publications/news/730001_27072020-1.pdf
254,28/07/2020 , [HEXABYTE],Suspension de la cotation des actions de la société HEXABYTE SA à partir du mercredi 29 juillet 2020 .,"Le Conseil du Marché Financier a été saisi d’une demande de lancement d’une Offre Publique de Retrait -OPR- sur les actions de la société HEXABYTE. Par cette demande, la société Standard Sharing Software-3S, détenant de concert 1 927 629 actions, représentant 99,82% des droits de vote de la société HEXABYTE (soit 92,53% du capital), entend lancer une OPR visant l’acquisition des actions qu’elle ne détient pas au capital de ladite société et ce, dans le cadre des dispositions de l'article 173 du Règlement Général de la Bourse.",http://www.bnacapitaux.com.tn/publications/news/779001_27072020-1.pdf
255,28/07/2020 , [Participation Etrangère],Situation de la semaine du 17 au 24 juillet 2020,"Des flux de capitaux vendeurs des investisseurs étrangers pour les titres:SFBT(20 845 actions),Attijari Bank(14 441 actions), BT(18 623 actions),......",http://www.bnacapitaux.com.tn/publications/news/760001_27072020-1.pdf
256,27/07/2020 , [Physionomie quotidienne],Veuillez télécharger notre physionomie quotidienne de la séance du 27/07/2020,"La Bourse de Tunis a clôturé sur une note stable à 6 597,5 points.Sa performance annuelle est de -7,4%. Le volume des échanges s'est élevé à 2,311MD......",http://www.bnacapitaux.com.tn/publications/news/735001_27072020-1.pdf
257,27/07/2020 , [SOMOCER],Indicateurs d'activité trimestriels au 30/06/2020,"Au terme du premier semestre 2020, le chiffre d’affaires a baissé de 25,3% à 33,603MD en raison de la régression des ventes aussi bien à l'export de 64,38% à 1,903MD que local de 20,4% à 31,701MD.",http://www.bnacapitaux.com.tn/publications/news/664001_27072020-1.pdf
258,27/07/2020 , [TUNINVEST-SICAR],"Distribution d'un dividende au titre de l’exercice 2019 de 0,500D pour le lundi 10 août 2020","Conformément à la décision de l’Assemblée Générale Ordinaire tenue le 24 juillet 2020, la société TUNINVEST SICAR informe ses actionnaires et le public que le règlement des dividendes au titre de l’exercice 2019 est prévu pour le Lundi 10 août 2020, à raison de cinq cents millimes (0,500) par action.",http://www.bnacapitaux.com.tn/publications/news/731013_27072020-1.pdf
259,27/07/2020 , [ICF],Indicateurs d'activité trimestriels au 30/06/2020,"Le chiffre d'affaires de la société du premier semestre 2020 a régressé de 40,9% à 56,638MD s’explique par l’effet conjugué de la baisse des quantités vendues, la diminution des prix de vente en US$(-4,9%).",http://www.bnacapitaux.com.tn/publications/news/110025_1109202017450.pdf
260,11/09/2020 , [SFBT],"AGO/AGE pour le mardi 24 novembre 2020, à 9H à l'hôtel Le Palace Gammarth - Les côtes de Carthage - GAMMARTH (salle Sérail) le 24/11/2020","L'AGE statuera sur l'absorption de la Compagnie de Fabrication et de Développement des Boissons ""C.F.D.B."" L'AGO, quant à elle, statuera sur la nomination de deux administrateurs",http://www.bnacapitaux.com.tn/publications/news/740001_21092020-1.docx
261,21/09/2020 , [CARTHAGE CEMENT],Report de la date limite du dépôt du dossier de manifestation d’intérêt,"Prévu initialement pour le 25 septembre courant, le deadline pour la manifestation d’intérêt pour l’acquisition d’un bloc majoritaire dans le capital de la société Carthage Cement a été reporté au 4 décembre 2020 à 17h00......",http://www.bnacapitaux.com.tn/publications/news/340005_27072020-1.pdf
262,27/07/2020 , [ARTES],Etats financiers annuels individuels au 31/12/2019,"Le concessionnaire des marques Renault, Nissan, Dacia a affiché un bénéfice net au 31/12/2020 de 21,97MD en régression de 13,14% par rapport à la même période de 2019.",http://www.bnacapitaux.com.tn/publications/news/380070_27072020-1.pdf
263,27/07/2020 , [TUNISIE VALEURS],Avis de résultat de l'offre publique de retrait,"L’Offre Publique de Retrait -OPR –ouverte le mercredi 24 juin 2020 a été clôturée le mardi 21 juillet 2020. Cette OPR qui vise l’acquisition de 64 271 actions de la société TUNISIE VALEURS est initiée par la BIAT détenant 98,39% des actions et des droits de vote, soit 3 935 729 actions sur les 4 000 000 d’actions composant le capital social de la société TUNISIE VALEURS.A partir du lundi 27 juillet 2020, date à partir de laquelle la société TUNISIE VALEURS ne sera plus qualifiée de société faisant appel public à l’épargne.",http://www.bnacapitaux.com.tn/publications/news/503001_24072020-1.pdf
264,27/07/2020 , [SOTEMAIL],Indicateurs d'activité trimestriels au 30/06/2020,"Le chiffre d’affaires de la société courant le premier semestre de l’année 2020 s’est déprécié de 38% par rapport à la même période en 2019, à 17 077mD en raison de la baisse des ventes aussi bien locales de 35% à 17 000mD qu'à l'export de 95% à 77mD.",http://www.bnacapitaux.com.tn/publications/news/729001_24072020-1.pdf
